x_squared,xy,y_squared,x_plus_y,x_plus_2y
0.77,-0.36,0.39,-1.34,1.74
-4.13,-0.22,-2.83,-0.32,-2.51
-2.42,-1.62,-2.15,-2.33,0.18
-0.02,-1.45,-0.5,-0.08,-0.41
-2.97,-1.58,-2.51,-0.8,-1.7
3.23,2.06,2.84,1.07,1.76
4.8,0.66,3.42,0.56,2.86
-1.98,-2.23,-2.07,-0.9,-1.17
-3.49,-2.45,-3.14,-1.88,-1.26
-2.35,-0.56,-1.75,-1.39,-0.36
-0.32,-2.27,-0.97,-1.19,0.22
6.09,2.27,4.81,2.69,2.12
-0.04,1.2,0.37,0.37,-0.0
-0.38,0.72,-0.01,-0.26,0.25
-1.26,0.04,-0.82,0.92,-1.74
-0.88,-0.06,-0.61,-0.39,-0.21
-0.71,-0.39,-0.6,-1.86,1.25
1.19,0.47,0.95,-0.49,1.44
1.9,-0.23,1.19,0.6,0.59
-0.81,-1.75,-1.13,-0.03,-1.09
2.12,0.46,1.57,0.0,1.56
-5.1,-2.02,-4.07,-2.19,-1.88
0.17,0.52,0.29,-0.02,0.31
5.39,2.63,4.47,2.24,2.23
-2.77,-1.23,-2.26,-1.81,-0.45
1.07,-1.07,0.36,-1.56,1.92
1.54,2.74,1.94,1.06,0.88
-3.2,-1.22,-2.54,-0.87,-1.67
-5.44,-1.99,-4.29,-2.54,-1.75
-1.59,-0.41,-1.2,0.56,-1.76
2.42,-0.7,1.38,0.08,1.3
1.66,0.33,1.22,1.49,-0.27
3.68,2.12,3.16,1.78,1.38
-2.45,-0.26,-1.72,-1.44,-0.28
2.39,0.88,1.89,2.74,-0.86
-0.41,-1.07,-0.63,-0.61,-0.02
-0.54,-0.23,-0.43,0.17,-0.6
2.37,1.39,2.04,1.35,0.69
1.33,0.74,1.13,1.95,-0.82
1.16,1.69,1.34,0.23,1.11
1.44,1.95,1.61,1.85,-0.24
1.9,0.77,1.52,0.57,0.95
0.39,0.34,0.38,0.78,-0.4
-0.57,-0.12,-0.42,0.22,-0.64
0.64,1.38,0.89,1.65,-0.76
2.75,1.41,2.31,0.72,1.59
-2.02,0.01,-1.34,-0.68,-0.66
2.67,1.28,2.21,1.1,1.11
1.81,2.12,1.91,0.61,1.3
0.87,-1.61,0.05,-1.31,1.36
-0.89,0.15,-0.55,-1.45,0.91
3.72,1.07,2.83,1.39,1.44
0.21,-1.31,-0.3,-1.46,1.17
1.8,-0.41,1.07,0.54,0.53
-0.81,1.37,-0.08,1.05,-1.13
3.97,2.23,3.39,1.42,1.97
-2.67,-1.3,-2.21,-1.12,-1.09
-4.93,-1.47,-3.78,-1.9,-1.87
4.84,1.28,3.65,1.87,1.78
2.37,1.86,2.2,0.98,1.21
3.11,1.26,2.49,0.97,1.53
-0.96,-1.07,-0.99,-1.88,0.89
-0.09,1.82,0.54,1.04,-0.49
-3.87,-1.77,-3.17,-0.98,-2.19
-2.48,-0.61,-1.85,-0.46,-1.39
-0.2,-0.01,-0.14,0.5,-0.64
-0.95,0.41,-0.49,-1.17,0.67
-2.56,-1.3,-2.14,-1.29,-0.85
3.17,0.87,2.4,2.09,0.31
4.74,1.69,3.72,1.58,2.15
0.42,0.59,0.48,1.37,-0.89
-1.96,-1.25,-1.72,-0.62,-1.1
-2.73,0.56,-1.63,0.75,-2.38
-1.0,0.44,-0.52,1.32,-1.84
-0.95,-1.13,-1.01,-1.61,0.6
1.78,1.32,1.63,1.5,0.13
1.05,-0.43,0.55,-0.65,1.21
5.3,2.09,4.23,2.19,2.04
4.18,1.71,3.35,1.06,2.29
3.69,0.08,2.49,-0.03,2.51
-6.54,-2.46,-5.18,-2.33,-2.86
-0.37,-0.08,-0.27,-0.47,0.2
2.23,0.94,1.8,0.16,1.64
2.41,2.36,2.4,1.21,1.19
1.98,0.7,1.56,1.92,-0.37
4.27,-0.08,2.82,-0.08,2.9
2.8,1.6,2.4,1.99,0.41
-1.69,-1.05,-1.48,0.13,-1.61
-1.43,1.08,-0.59,0.37,-0.96
-1.06,0.97,-0.38,0.12,-0.5
-2.05,-1.49,-1.86,-0.94,-0.92
-0.35,-0.32,-0.34,-0.96,0.62
2.42,-1.11,1.24,-0.63,1.87
-3.68,-2.75,-3.37,-1.58,-1.79
-1.6,-0.57,-1.26,-0.5,-0.76
3.51,0.39,2.47,1.02,1.44
-0.29,1.4,0.27,0.45,-0.18
1.35,2.64,1.78,0.83,0.95
3.14,1.56,2.62,1.18,1.44
-0.5,0.03,-0.32,0.28,-0.61
3.18,-0.36,2.0,-0.53,2.53
3.02,2.26,2.77,1.15,1.62
-3.67,-0.73,-2.69,-1.33,-1.37
0.66,0.38,0.56,1.34,-0.78
1.13,-0.93,0.45,-1.56,2.01
-2.16,-1.87,-2.07,-1.19,-0.88
-3.23,-2.65,-3.04,-1.37,-1.67
1.4,-0.4,0.8,0.34,0.46
1.34,2.32,1.67,0.93,0.74
2.89,-0.86,1.64,-0.64,2.28
3.71,0.47,2.63,0.22,2.41
2.81,0.37,2.0,0.52,1.47
2.08,2.26,2.14,0.75,1.39
-3.07,-2.39,-2.84,-1.19,-1.65
3.94,1.04,2.97,2.1,0.87
4.98,1.17,3.71,1.62,2.09
-1.2,0.21,-0.73,-1.15,0.42
-5.2,-2.16,-4.19,-1.92,-2.27
5.46,1.22,4.05,1.23,2.81
-0.5,-1.17,-0.72,-1.15,0.43
-0.41,1.08,0.09,1.63,-1.54
1.4,1.14,1.31,0.45,0.87
-3.18,0.35,-2.0,0.25,-2.26
2.23,0.24,1.57,0.62,0.95
0.67,-1.32,0.01,0.31,-0.31
4.31,2.12,3.58,1.93,1.65
0.72,-0.53,0.3,0.23,0.07
-1.43,-2.17,-1.68,-1.07,-0.61
-3.4,-0.53,-2.44,-0.26,-2.18
0.86,0.32,0.68,1.24,-0.56
1.67,1.2,1.52,-0.05,1.56
-1.03,-0.94,-1.0,0.04,-1.04
2.68,2.22,2.52,1.69,0.84
3.31,1.11,2.58,1.89,0.69
6.15,1.98,4.76,1.88,2.88
0.75,0.23,0.58,0.3,0.28
0.64,1.55,0.94,1.23,-0.28
-5.5,-1.68,-4.23,-2.0,-2.23
2.56,2.77,2.63,1.54,1.09
-4.95,-2.23,-4.04,-2.59,-1.46
-4.04,-0.85,-2.98,-0.88,-2.1
-1.48,-1.35,-1.43,-0.31,-1.13
5.15,1.54,3.95,1.45,2.5
0.05,1.45,0.52,0.83,-0.32
3.39,0.79,2.52,2.02,0.5
-3.12,-1.15,-2.47,-0.79,-1.68
-5.48,-2.09,-4.35,-2.36,-1.99
1.51,-1.5,0.51,-0.69,1.2
3.65,1.54,2.94,0.99,1.95
3.22,2.39,2.94,1.9,1.04
-2.06,1.34,-0.93,1.05,-1.98
1.23,2.63,1.7,0.98,0.71
-4.56,-1.97,-3.69,-1.59,-2.1
3.31,-0.3,2.1,0.14,1.97
-3.34,-1.09,-2.59,-0.47,-2.12
2.57,-0.05,1.7,0.13,1.56
-0.15,-1.24,-0.52,-2.01,1.49
-1.35,0.47,-0.75,-0.46,-0.28
-0.17,0.36,0.0,1.62,-1.62
0.79,1.16,0.91,0.8,0.11
3.83,1.48,3.04,1.32,1.72
4.35,1.42,3.38,1.0,2.37
-0.43,0.68,-0.06,0.27,-0.32
-1.36,-1.89,-1.54,-0.59,-0.94
1.59,2.15,1.78,0.76,1.01
-1.52,-2.27,-1.77,-1.06,-0.71
-2.0,-0.43,-1.47,-1.55,0.08
1.27,1.46,1.33,0.5,0.83
-3.05,-1.36,-2.48,-2.88,0.4
-5.0,-1.68,-3.9,-2.09,-1.81
0.07,-0.53,-0.13,0.5,-0.64
5.3,2.46,4.35,2.02,2.33
1.46,2.16,1.7,0.69,1.0
0.47,1.55,0.83,-0.11,0.94
0.92,-1.46,0.12,-0.2,0.33
1.4,1.11,1.3,1.45,-0.15
4.06,2.45,3.52,2.26,1.26
-0.53,-1.44,-0.84,0.0,-0.84
-0.56,0.49,-0.21,-1.29,1.08
3.42,0.26,2.37,0.7,1.66
-2.82,-2.75,-2.8,-1.5,-1.29
-5.18,-1.7,-4.02,-2.33,-1.69
-2.91,-0.1,-1.97,-0.54,-1.43
-1.39,0.89,-0.63,0.52,-1.15
-0.03,1.82,0.59,0.15,0.44
-2.23,-1.3,-1.92,-0.66,-1.27
-0.47,1.62,0.23,0.65,-0.42
2.84,1.11,2.26,0.22,2.04
1.59,0.08,1.09,0.15,0.94
0.91,0.17,0.66,1.44,-0.77
4.51,0.72,3.25,0.75,2.5
1.66,0.09,1.13,-0.15,1.29
1.31,0.61,1.08,2.28,-1.2
-0.05,-1.51,-0.54,0.0,-0.54
0.5,-0.6,0.13,-0.83,0.96
-2.08,-0.41,-1.52,0.01,-1.53
-3.03,-2.19,-2.75,-1.14,-1.62
2.85,2.5,2.73,1.14,1.59
-0.79,-0.59,-0.72,-1.33,0.61
-1.51,-0.95,-1.32,-0.37,-0.95
-0.81,-0.34,-0.66,0.7,-1.35
0.33,-1.53,-0.29,-0.73,0.44
-2.7,-0.9,-2.1,-1.59,-0.51
-0.28,-0.52,-0.36,-1.35,1.0
-3.1,0.05,-2.05,0.4,-2.46
-2.19,-0.67,-1.68,-1.69,0.0
-0.5,-1.11,-0.71,-0.25,-0.45
1.55,-1.17,0.64,-0.49,1.13
-3.61,-2.86,-3.36,-1.76,-1.6
-1.97,-1.95,-1.96,-0.54,-1.42
0.9,-0.35,0.48,1.43,-0.95
-2.5,0.39,-1.53,-0.31,-1.22
-0.89,-0.26,-0.68,-1.69,1.02
-5.85,-2.34,-4.68,-2.12,-2.56
-0.03,-0.27,-0.11,1.16,-1.26
4.49,2.65,3.87,2.2,1.67
1.44,-1.22,0.55,-0.3,0.85
-1.27,0.19,-0.78,0.11,-0.89
0.62,0.67,0.64,0.1,0.55
-1.99,-0.61,-1.53,-1.99,0.46
0.82,0.17,0.6,0.38,0.22
3.61,1.21,2.81,2.22,0.59
-1.36,0.18,-0.85,0.79,-1.64
2.11,0.31,1.51,1.5,0.01
-5.12,-1.82,-4.02,-2.32,-1.7
-1.42,-2.31,-1.72,-1.36,-0.36
1.05,-0.38,0.57,1.05,-0.48
3.23,0.35,2.27,-0.09,2.36
-0.04,-1.36,-0.48,-1.48,1.0
-2.74,-1.59,-2.36,-0.78,-1.58
-2.86,-1.28,-2.34,-2.14,-0.2
2.01,-0.5,1.17,0.24,0.93
3.67,0.73,2.69,0.69,2.0
2.91,-0.55,1.76,-0.44,2.2
2.46,0.52,1.81,1.32,0.49
1.41,1.67,1.5,0.39,1.11
-2.24,-1.09,-1.86,-2.48,0.62
-5.24,-1.76,-4.08,-2.15,-1.93
-0.61,0.86,-0.12,-0.54,0.43
-4.15,-0.16,-2.82,-0.24,-2.58
2.95,0.38,2.09,1.16,0.94
3.26,2.02,2.85,2.17,0.68
-0.29,-0.93,-0.5,-1.7,1.19
-0.29,1.8,0.4,0.24,0.16
0.71,-0.31,0.37,-1.17,1.54
0.81,-0.45,0.39,0.69,-0.3
2.33,-0.59,1.36,-0.9,2.26
4.65,1.69,3.66,1.67,1.99
-0.75,-0.25,-0.58,-1.02,0.44
-0.49,-1.04,-0.68,-1.1,0.43
0.84,1.75,1.14,1.59,-0.45
-2.32,0.96,-1.23,0.47,-1.7
1.32,-0.68,0.65,0.31,0.34
1.2,0.15,0.85,-0.93,1.78
0.8,0.14,0.58,0.75,-0.17
3.45,2.15,3.02,1.24,1.78
-1.79,-2.21,-1.93,-1.29,-0.64
-1.54,0.43,-0.88,0.56,-1.45
0.74,-1.1,0.12,-1.69,1.82
-1.0,-1.28,-1.09,-1.85,0.76
-2.87,-0.55,-2.1,-0.22,-1.88
-6.82,-2.83,-5.49,-2.87,-2.61
-1.83,-1.97,-1.88,-0.68,-1.2
0.6,-1.17,0.01,-1.68,1.68
5.5,2.11,4.37,1.94,2.44
4.07,1.57,3.23,1.71,1.52
-2.69,-1.46,-2.28,-1.93,-0.36
0.39,-0.38,0.13,-1.33,1.46
0.18,-0.81,-0.15,-1.07,0.91
2.52,-0.24,1.6,0.59,1.01
-0.25,1.98,0.5,1.15,-0.65
-2.72,-0.49,-1.98,-0.7,-1.27
-4.84,-1.5,-3.72,-1.53,-2.19
1.33,1.17,1.28,0.9,0.38
-2.75,0.63,-1.62,0.36,-1.98
0.45,-1.74,-0.28,-1.15,0.87
-0.97,-0.09,-0.68,-1.28,0.61
-1.82,-0.14,-1.26,0.09,-1.34
0.17,1.62,0.65,0.15,0.5
0.64,0.37,0.55,-0.59,1.14
3.92,-0.25,2.53,-0.11,2.64
-0.12,-1.81,-0.68,-0.72,0.04
0.99,1.3,1.09,-0.11,1.2
0.34,-0.76,-0.03,-0.0,-0.03
-1.55,0.14,-0.99,0.64,-1.63
2.27,0.23,1.59,0.82,0.77
-4.71,-1.94,-3.79,-1.88,-1.9
-3.33,-1.18,-2.61,-1.98,-0.63
3.37,-0.42,2.11,-0.64,2.75
1.99,-1.1,0.96,-1.3,2.26
4.57,2.52,3.88,2.34,1.54
-1.12,-0.85,-1.03,-0.8,-0.22
0.65,0.77,0.69,0.72,-0.03
-0.51,0.03,-0.33,-0.52,0.19
-4.56,-1.27,-3.46,-0.94,-2.52
0.11,0.79,0.34,-0.53,0.87
1.99,1.51,1.83,1.74,0.09
-1.47,0.38,-0.86,-1.03,0.17
0.04,0.38,0.15,-0.63,0.78
-3.35,-1.0,-2.57,-1.17,-1.4
1.21,1.68,1.37,0.31,1.05
1.11,-0.55,0.56,1.32,-0.76
2.76,1.41,2.31,2.66,-0.35
-2.53,-0.96,-2.01,-0.4,-1.61
-1.05,-0.6,-0.9,-1.79,0.89
1.54,-0.45,0.87,-0.67,1.54
1.65,0.19,1.16,1.17,-0.01
2.57,1.72,2.29,1.34,0.95
-2.85,-0.79,-2.17,-2.33,0.16
-1.19,0.24,-0.71,-1.53,0.81
0.84,0.03,0.57,0.46,0.11
-1.2,-2.42,-1.61,-1.25,-0.35
-2.95,-0.46,-2.12,-0.25,-1.87
1.14,-0.3,0.66,-0.25,0.91
3.1,0.63,2.28,1.26,1.01
-1.54,-0.63,-1.24,0.04,-1.28
1.91,0.62,1.48,0.71,0.78
4.85,1.22,3.64,1.49,2.15
0.16,0.74,0.35,0.56,-0.2
-3.65,-1.31,-2.87,-1.69,-1.19
-0.49,-0.71,-0.56,-0.54,-0.02
2.56,0.3,1.81,1.39,0.42
0.18,-0.47,-0.03,0.96,-0.99
0.02,-0.55,-0.17,-0.74,0.57
3.56,0.45,2.53,1.37,1.16
3.33,1.95,2.87,2.09,0.77
2.47,-0.35,1.53,0.2,1.33
4.24,0.45,2.98,0.66,2.32
-0.57,-1.62,-0.92,-0.37,-0.55
-0.77,-0.2,-0.58,-1.35,0.77
4.68,1.84,3.74,2.13,1.61
-2.82,-0.05,-1.89,0.37,-2.27
0.19,-0.58,-0.07,-1.46,1.4
-0.09,-1.58,-0.59,-1.72,1.13
3.19,0.96,2.44,0.46,1.99
3.16,1.38,2.57,1.54,1.03
2.09,1.56,1.91,2.33,-0.42
-0.11,-2.25,-0.82,-0.73,-0.09
0.71,-1.49,-0.02,-0.19,0.17
0.87,0.07,0.6,-0.04,0.64
-3.51,-0.96,-2.66,-1.6,-1.06
-2.47,-1.03,-1.99,-0.98,-1.01
-3.48,-1.1,-2.69,-1.32,-1.36
1.65,-0.87,0.81,-1.38,2.2
1.41,2.16,1.66,1.45,0.21
-0.16,-0.71,-0.34,0.27,-0.62
4.23,1.56,3.34,2.55,0.78
2.77,-0.16,1.8,0.39,1.41
-1.03,-1.7,-1.26,-0.91,-0.35
2.52,1.04,2.03,0.6,1.43
-1.83,0.21,-1.15,0.13,-1.28
-1.27,0.02,-0.84,-0.27,-0.57
-0.04,-0.33,-0.14,0.3,-0.44
0.09,-0.08,0.03,0.47,-0.43
0.13,-1.29,-0.34,0.25,-0.59
-3.68,-0.56,-2.64,-0.32,-2.33
-0.38,-0.25,-0.34,-0.18,-0.15
2.0,0.87,1.62,2.2,-0.58
0.65,-0.33,0.33,-0.51,0.84
0.24,-0.45,0.01,0.42,-0.4
-0.92,-0.02,-0.62,-1.24,0.62
5.23,1.83,4.1,1.92,2.18
1.17,2.13,1.49,1.15,0.33
1.65,1.83,1.71,0.48,1.23
5.78,2.05,4.54,2.0,2.54
1.78,1.23,1.6,1.17,0.43
0.37,0.39,0.38,-0.47,0.85
-3.19,-0.45,-2.27,-1.32,-0.95
1.25,0.57,1.02,-0.24,1.27
3.72,0.52,2.66,1.21,1.45
0.31,0.82,0.48,1.5,-1.01
-4.53,-2.49,-3.85,-2.04,-1.81
-1.23,0.62,-0.61,-0.64,0.03
-2.78,-0.86,-2.14,-0.05,-2.08
-0.43,0.89,0.01,1.02,-1.01
-2.32,-1.08,-1.91,-2.75,0.84
1.5,-1.51,0.5,-0.6,1.1
-3.39,-1.76,-2.85,-1.71,-1.14
-0.66,-1.29,-0.87,-0.71,-0.16
0.8,0.29,0.63,-0.68,1.32
2.09,0.61,1.6,0.49,1.1
-0.06,-0.31,-0.14,-0.77,0.63
-2.22,0.7,-1.25,-0.17,-1.08
